aggregation,source,source_role,baseline,api_group,generation_seed,category,n_total,n_known,n_true,n_false,n_unknown,failure_rate_known,failure_rate_total_lower_bound
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,missing_import,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,index_or_bounds_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,undefined_name_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,argument_signature_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,dependency_import_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,setup_or_environment_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,resource_exhaustion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,runtime_error_other,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,assertion_failure,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,missing_oracle,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,oracle_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,fake_assertion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,target_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,truncated_generation,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,autograd_transform_compile_and_export,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,syntax_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,missing_import,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,index_or_bounds_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,undefined_name_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,argument_signature_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,dependency_import_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,setup_or_environment_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,resource_exhaustion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,runtime_error_other,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,assertion_failure,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,missing_oracle,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,oracle_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,fake_assertion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,target_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,truncated_generation,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,convolution_and_pooling,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,syntax_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,missing_import,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,index_or_bounds_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,undefined_name_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,argument_signature_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,dependency_import_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,setup_or_environment_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,resource_exhaustion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,runtime_error_other,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,assertion_failure,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,missing_oracle,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,oracle_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,fake_assertion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,target_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,truncated_generation,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,fft_and_spectral,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,syntax_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,missing_import,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,index_or_bounds_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,undefined_name_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,argument_signature_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,dependency_import_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,setup_or_environment_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,resource_exhaustion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,runtime_error_other,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,assertion_failure,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,missing_oracle,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,oracle_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,fake_assertion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,target_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,truncated_generation,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,indexing_gather_and_scatter,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,syntax_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,missing_import,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,index_or_bounds_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,undefined_name_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,argument_signature_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,dependency_import_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,setup_or_environment_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,resource_exhaustion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,runtime_error_other,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,assertion_failure,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,missing_oracle,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,oracle_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,fake_assertion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,target_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,truncated_generation,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,linear_algebra,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,syntax_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,missing_import,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,index_or_bounds_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,undefined_name_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,argument_signature_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,dependency_import_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,setup_or_environment_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,resource_exhaustion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,runtime_error_other,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,assertion_failure,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,missing_oracle,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,oracle_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,fake_assertion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,target_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,truncated_generation,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,normalization_activation_and_loss,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,syntax_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,missing_import,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,index_or_bounds_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,undefined_name_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,argument_signature_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,dependency_import_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,setup_or_environment_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,resource_exhaustion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,runtime_error_other,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,assertion_failure,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,missing_oracle,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,oracle_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,fake_assertion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,target_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,truncated_generation,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,reduction_and_statistics,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,syntax_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,missing_import,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,index_or_bounds_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,undefined_name_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,argument_signature_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,dependency_import_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,setup_or_environment_error,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,resource_exhaustion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,runtime_error_other,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,assertion_failure,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,missing_oracle,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,oracle_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,fake_assertion,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,target_not_executed,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,truncated_generation,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,shape_and_composition,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B0,sparse,__ALL__,syntax_error,12,12,0,12,0,0.0,0.0
